Latitude,Longitude,BranchName,LogoUrl,BranchId,ManagerName,Phone,Hours/0/Day,Hours/0/Open,Hours/0/Close,Hours/1/Day,Hours/1/Open,Hours/1/Close,Hours/2/Day,Hours/2/Open,Hours/2/Close,Hours/3/Day,Hours/3/Open,Hours/3/Close,Hours/4/Day,Hours/4/Open,Hours/4/Close,Hours/5/Day,Hours/5/Open,Hours/5/Close,Hours/6/Day,Hours/6/Open,Hours/6/Close,City,NetworkId,NetworkName,Address,Logos/0,Departments/4,Logos/1,Departments/1,Departments/9,Logos/2,Logos/3,Departments/7,Logos/4,Logos/5,Logos/6,Logos/7,Logos/8,Departments/8,Departments/10,Departments/12,Departments/13,Departments/14,Departments/15,Departments/17,Departments/19
32.103036,34.834797,דיל בני ברק איילון,/umbracoContent/Images/Branches/NetworkLogos/2.png,241,טנגיז זיזוב,03-6192605,א,8:00,23:00,ב,8:00,23:00,ג,8:00,23:00,ד,8:00,23:00,ה,8:00,24:00,ו,7:00,14:30,ש,18:45,22:00,בני ברק,2,שופרסל דיל,"28 הלח""י",,,,,,,,,,,,,,,,,,,,,
32.088314,34.859683,"דיל  פ""ת- יכין סנטר",/umbracoContent/Images/Branches/NetworkLogos/2.png,290,יורם כהן,03-9235299,א,8:00,22:30,ב,8:00,22:30,ג,8:00,22:30,ד,8:00,23:00,ה,8:00,24:00,ו,7:00,14:30,ש,18:45,22:00,פתח תקווה,2,שופרסל דיל,17 יצחק רבין,,,,,,,,,,,,,,,,,,,,,
31.6038987,34.7578512,דיל קרית גת- מלכי ישראל,/umbracoContent/Images/Branches/NetworkLogos/2.png,214,רותי זאנו,08-6880699,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,קרית גת,2,שופרסל דיל,178 מלכי ישראל,,,,,,,,,,,,,,,,,,,,,
32.1269444,34.8319109,"אקספרס מקס ברוד ת""א",/umbracoContent/Images/Branches/NetworkLogos/7.png,263,עומרי פורת,03-9401821,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,43 מקס ברוד,,,,,,,,,,,,,,,,,,,,,
32.0754274,34.7762187,"אקספרס ת""א- קינג ג'ורג",/umbracoContent/Images/Branches/NetworkLogos/7.png,354,אבי יוספוב,03-5253571,א,6:30,23:00,ב,6:30,23:00,ג,6:30,23:00,ד,6:30,23:00,ה,6:30,23:00,ו,6:30,15:30,ש,18:45,23:00,תל אביב,7,שופרסל אקספרס,58 'קינג ג'ורג,,,,,,,,,,,,,,,,,,,,,
32.121941,34.81673,"גרין ת""א- אהרון בקר",/umbracoContent/Images/Branches/NetworkLogos/8.png,355, ,03-6449363,א,8:00,20:00,ב,8:00,20:00,ג,8:00,20:00,ד,8:00,20:00,ה,8:00,20:00,ו,8:00,14:15,,,,תל אביב,8,גרין,8 הארון בקר,,,,,,,,,,,,,,,,,,,,,
32.287753,34.945093,שלי צורן קדימה- לב השרון,/umbracoContent/Images/Branches/NetworkLogos/1.png,357,שמעון אביטבול,098940023,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:30,ה,7:00,21:00,ו,7:00,14:30,,,,צורן קדימה,1,שופרסל שלי,422 דרך לב השרון,,,,,,,,,,,,,,,,,,,,,
32.986924,35.705609,דיל קצרין- חרמון,/umbracoContent/Images/Branches/NetworkLogos/2.png,267,לודמילה אנטונצ'נקו,04-6850518-9,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,21:00,ה,8:00,22:00,ו,7:00,14:30,,,,קצרין,2,שופרסל דיל,.חרמון 7 א ת,,,,,,,,,,,,,,,,,,,,,
32.7897224,35.0105696,דיל חיפה- גרנד קניון,/umbracoContent/Images/Branches/NetworkLogos/2.png,359,דוד ג'אנו,04-8120090,א,9:00,21:00,ב,9:00,21:00,ג,9:00,21:00,ד,9:00,22:00,ה,9:00,22:00,ו,7:30,14:30,ש,19:00,22:45,חיפה,2,שופרסל דיל,54 שמחה גולן,,,,,,,,,,,,,,,,,,,,,
31.8803278,34.814694,שלי רחובות- יעקובי,/umbracoContent/Images/Branches/NetworkLogos/1.png,271,ליאת כהן,08-9496155-6,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,רחובות,1,שופרסל שלי,1 פנחס בן דוד,,,,,,,,,,,,,,,,,,,,,
32.439387,34.881356,דיל גבעת אולגה-הרב ניסים,/umbracoContent/Images/Branches/NetworkLogos/2.png,350,עאהד נאצר,04-6220073,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,גבעת אולגה,2,שופרסל דיל,1 ברוך בוארון,,,,,,,,,,,,,,,,,,,,,
31.9586233,34.8082691,"אקספרס מאירוביץ ראשל""צ",/umbracoContent/Images/Branches/NetworkLogos/7.png,360,גאמי חלבי,03-9670524,א,6:00,20:30,ב,6:00,20:30,ג,6:00,20:30,ד,6:00,20:30,ה,6:00,20:30,ו,6:00,15:30,,,,ראשון לציון,7,שופרסל אקספרס,17 מאירוביץ,,,,,,,,,,,,,,,,,,,,,
32.666227,35.238762,דיל מגדל העמק- א ת דרומי,/umbracoContent/Images/Branches/NetworkLogos/2.png,361,מילה רובין,04-6440874,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,8:00,14:30,ש,18:45,22:00,מגדל העמק,2,שופרסל דיל,אזור התעשייה ב,,,,,,,,,,,,,,,,,,,,,
31.773386,35.2223569,אקספרס קרן היסוד ירושלים,/umbracoContent/Images/Branches/NetworkLogos/7.png,362,ליאור פפרברג,02-5872144,א,6:30,23:00,ב,6:30,23:00,ג,6:30,23:00,ד,6:30,23:00,ה,6:30,23:00,ו,6:30,15:30,ש,18:45,23:00,ירושלים,7,שופרסל אקספרס,27 קרן היסוד,,,,,,,,,,,,,,,,,,,,,
32.474678,34.9952097,שלי פרדס חנה כרכור- קדמה,/umbracoContent/Images/Branches/NetworkLogos/1.png,365,מחמוד זבידאת,04-6230221,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,20:00,ו,7:00,14:30,,,,כרכור,1,שופרסל שלי,32 הקדמה,,,,,,,,,,,,,,,,,,,,,
32.9954033,35.2772436,שלי כפר ורדים- מרכז מסחר,/umbracoContent/Images/Branches/NetworkLogos/1.png,366,אסתר סיום,04-9978018,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,20:00,ו,7:00,14:30,,,,כפר ורדים,1,שופרסל שלי,מרכז מסחרי כפר ו,,,,,,,,,,,,,,,,,,,,,
32.7740186,35.0300742,אקספרס-נשר מרגנית,/umbracoContent/Images/Branches/NetworkLogos/7.png,368,אלימור ביטון,04-6308537,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,חיפה,7,שופרסל אקספרס,1 נשר המרגנית,,,,,,,,,,,,,,,,,,,,,
31.895614,34.810659,גרין רחובות- יעקב,/umbracoContent/Images/Branches/NetworkLogos/8.png,440,אודי בוזגלו,08-9364732,א,9:00,20:00,ב,9:00,20:00,ג,9:00,20:00,ד,9:00,20:00,ה,9:00,20:00,ו,9:00,14:15,,,,רחובות,8,גרין,3 יעקב,,,,,,,,,,,,,,,,,,,,,
32.068058,34.776825,"גרין ת""א- שינקין",/umbracoContent/Images/Branches/NetworkLogos/8.png,441,דודי בורוכוב,03-6868406,א,9:00,20:00,ב,9:00,20:00,ג,9:00,20:00,ד,9:00,20:00,ה,9:00,20:00,ו,9:00,14:15,,,,תל אביב,8,גרין,59 שינקין,,,,,,,,,,,,,,,,,,,,,
31.2538453,34.7973745,"אקספרס.ב""ש אביסרור",/umbracoContent/Images/Branches/NetworkLogos/7.png,444,כפיר לוי,08-8673537,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,באר שבע,7,שופרסל אקספרס,8 יעקב כהן,,,,,,,,,,,,,,,,,,,,,
31.8970083,34.8183562,אקספרס רחובות יעקב,/umbracoContent/Images/Branches/NetworkLogos/7.png,445,לילך אסור,089976711,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,ש,18:45,22:00,רחובות,7,שופרסל אקספרס,41 יעקב,,,,,,,,,,,,,,,,,,,,,
31.791822,35.203329,שערי רווחה,/umbracoContent/Images/Branches/NetworkLogos/3.png,448,נתי מרגלית,02-5001254,א,10:00,24:00,ב,10:00,24:00,ג,10:00,24:00,ד,10:00,24:00,ה,10:00,1:00,ו,7:00,15:30,ש,0,24:00,ירושלים,3,שערי רווחה,25 ירמיהו,,,,,,,,,,,,,,,,,,,,,
31.8043185,34.7890403,אקספרס גדרה הצעירה,/umbracoContent/Images/Branches/NetworkLogos/7.png,478,בטי שלמה,086780866,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,גדרה,7,שופרסל אקספרס,37 ציונה צרפת,,,,,,,,,,,,,,,,,,,,,
32.182753,34.874146,אקספרס רעננה בר אילן,/umbracoContent/Images/Branches/NetworkLogos/7.png,479,אמיר עוזר,097725373,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,רעננה,7,שופרסל אקספרס,24 בר אילן,,,,,,,,,,,,,,,,,,,,,
32.079155,34.769003,אקספרס תל אביב מנדלי,/umbracoContent/Images/Branches/NetworkLogos/7.png,481,שלומי יאגיס,036204779,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,5מנדלי מוכרספרים,,,,,,,,,,,,,,,,,,,,,
31.8080626,34.6429464,בלה אשדוד,/umbracoContent/Images/Branches/NetworkLogos/5.gif,485,ורד חג'ג',0525096859,א,9:00,20:00,ב,9:00,20:00,ג,9:00,20:00,ד,9:00,20:00,ה,9:00,20:00,ו,8:30,14:00,,,,אשדוד,5,BE,1 רוגוזין,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,,גישה נגישה,/umbracoContent/Images/Branches/DepartmentsLogos/10.png,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,/umbracoContent/Images/Branches/DepartmentsLogos/logos_default.png,חניה לבעלי מוגבלות,מערכת עזר לשמע,"קופ""ח מכבי","קופ""ח מאוחדת","קופ""ח לאומית",Chill,Pretty,Catrice
31.9589758,34.7994432,שלי ברניצקי ראשון,/umbracoContent/Images/Branches/NetworkLogos/1.png,371,שמעון סיסו,03-9219927,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,ראשון לציון,1,שופרסל שלי,13 נתן ברניצקי,,,,,,,,,,,,,,,,,,,,,
32.0184639,34.751033,אקספרס בת ים- חשמונאים,/umbracoContent/Images/Branches/NetworkLogos/7.png,372,רומן חיימוביץ,03-6593171,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,21:00,ו,7:00,15:30,,,,בת ים,7,שופרסל אקספרס,41 החשמונאים,,,,,,,,,,,,,,,,,,,,,
32.162601,34.849861,שלי הרצליה- הבנים,/umbracoContent/Images/Branches/NetworkLogos/1.png,374,ניקולאי פרונשטיין,09-9571202,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,21:00,ו,7:00,14:30,,,,הרצליה,1,שופרסל שלי,46 הבנים,,,,,,,,,,,,,,,,,,,,,
32.1791162,34.9206905,"אקספרס כ""ס- הגליל",/umbracoContent/Images/Branches/NetworkLogos/7.png,375,יעקב דוידוב,09-7678414,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,20:30,ו,7:00,15:30,,,,כפר סבא,7,שופרסל אקספרס,58 הגליל,,,,,,,,,,,,,,,,,,,,,
32.1814438,34.8635072,אקספרס רעננה- משה דיין,/umbracoContent/Images/Branches/NetworkLogos/7.png,376,אבי שחרור,09-7751288,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,21:00,ו,6:30,15:30,,,,רעננה,7,שופרסל אקספרס,8 משה דיין,,,,,,,,,,,,,,,,,,,,,
31.7655765,35.149815,אקספרס ירושלים- הדסה,/umbracoContent/Images/Branches/NetworkLogos/7.png,377,ישראל אייזן,02-6437627,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,ירושלים,7,שופרסל אקספרס,בית חולים הדסה,,,,,,,,,,,,,,,,,,,,,
32.0753268,34.8036569,אקספרס גבעתיים- כצנלסון,/umbracoContent/Images/Branches/NetworkLogos/7.png,379,ארז גל,03-5732353,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:30,15:30,ש,18:45,22:00,גבעתיים,7,שופרסל אקספרס,19 כצנלסון,,,,,,,,,,,,,,,,,,,,,
32.0715803,34.7800768,"אקספרס ת""א- מרמורק",/umbracoContent/Images/Branches/NetworkLogos/7.png,380,אופיר אזולאי,03-5661431,א,6:30,23:30,ב,6:30,23:30,ג,6:30,23:30,ד,6:30,23:30,ה,6:30,23:30,ו,6:30,15:30,ש,18:45,23:30,תל אביב,7,שופרסל אקספרס,10 מרמורק,,,,,,,,,,,,,,,,,,,,,
32.0803716,34.8751981,"אקספרס פ""ת- היבנר",/umbracoContent/Images/Branches/NetworkLogos/7.png,382,רפי סיני,03-9217050,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,21:00,ו,7:00,15:30,,,,פתח תקווה,7,שופרסל אקספרס,29 היבנר,,,,,,,,,,,,,,,,,,,,,
32.1000866,34.786683,"אקספרס מאיר יערי ת""א",/umbracoContent/Images/Branches/NetworkLogos/7.png,385,יוסי דאלי,037780676,א,6:45,21:00,ב,6:45,21:00,ג,6:45,21:00,ד,6:45,21:00,ה,6:45,21:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,27 מאיר יערי,,,,,,,,,,,,,,,,,,,,,
32.8330647,34.9855416,"אקספרס רמב""ם חיפה",/umbracoContent/Images/Branches/NetworkLogos/7.png,387, ,048112553,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:30,15:30,,,,חיפה,7,שופרסל אקספרס,ביהח רמבם,,,,,,,,,,,,,,,,,,,,,
32.7672571,35.0131744,אקספרס סביוני דניה,/umbracoContent/Images/Branches/NetworkLogos/7.png,388,תומר מימון,048848780,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,6:45,15:30,,,,חיפה,7,שופרסל אקספרס,7 חיים הזז,,,,,,,,,,,,,,,,,,,,,
32.335832,35.012677,שלי בת חפר,/umbracoContent/Images/Branches/NetworkLogos/1.png,389,עדי עזורי,097618898,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,14:30,,,,בת חפר,1,שופרסל שלי,שד' עמק חפר מרכז,/umbracoContent/Images/Branches/DepartmentsLogos/1.png,,,מכבדים תווי קניה,,,,,,,,,,,,,,,,,
32.0987619,34.8808694,"אקספרס פ""ת מרכז רום",/umbracoContent/Images/Branches/NetworkLogos/7.png,390,רמי רחמים דבי,036539577,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,פתח תקווה,7,שופרסל אקספרס,8 יעל רום,,,,,,,,,,,,,,,,,,,,,
32.0532758,34.8043971,אקספרס אלנקווה,/umbracoContent/Images/Branches/NetworkLogos/7.png,391,עידן גמזו,03-7790997,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:30,15:30,ש,18:45,22:00,תל אביב,7,שופרסל אקספרס,78 הרב אל נקווה,,,,,,,,,,,,,,,,,,,,,
31.364014,34.814537,אקספרס להבים,/umbracoContent/Images/Branches/NetworkLogos/8.png,393,מוטי טובי,086522218,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,להבים,8,גרין,1 השעורה,,,,,,,,,,,,,,,,,,,,,
32.176359,34.917834,אקספרס הכרמל כפר סבא,/umbracoContent/Images/Branches/NetworkLogos/7.png,394,ליאור מוסקוביץ,098618664,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,20:30,ו,7:00,15:30,,,,כפר סבא,7,שופרסל אקספרס,33-31 הגליל,,,,,,,,,,,,,,,,,,,,,
31.8966667,34.8119109,אקס רחובות לוין אפשטיין,/umbracoContent/Images/Branches/NetworkLogos/7.png,395,רון אלקיים,086288246,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,20:30,ו,6:30,15:30,,,,רחובות,7,שופרסל אקספרס,16 לוין אפשטיין,,,,,,,,,,,,,,,,,,,,,
32.61431,35.310123,אקספרס עפולה פארק,/umbracoContent/Images/Branches/NetworkLogos/7.png,397,מיקי מנשה,04-6139093,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,עפולה,7,שופרסל אקספרס,24   רובע יזרעאל,,,,,,,,,,,,,,,,,,,,,
32.924802,35.08177,דיל עכו,/umbracoContent/Images/Branches/NetworkLogos/2.png,399, ,04-8802501,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,,,,עכו,2,שופרסל דיל,67 רמז בן-עמי,,,,,,,,,,,,,,,,,,,,,
32.084734,34.966714,אקספרס ראש העין שבזי,/umbracoContent/Images/Branches/NetworkLogos/7.png,400,אלדר כהן,035755273,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,ראש העין,7,שופרסל אקספרס,187 שלום שבזי,,,,,,,,,,,,,,,,,,,,,
32.151371,34.841658,גרין הרצליה- הנגב,/umbracoContent/Images/Branches/NetworkLogos/8.png,438,איל עזרא,09-9563338,א,8:00,18:00,ב,8:00,18:00,ג,8:00,18:00,ד,8:00,18:00,ה,8:00,18:00,ו,8:00,14:15,,,,הרצליה,8,גרין,2 צמרות,,,,,,,,,,,,,,,,,,,,,
32.0995369,34.8907717,"דיל אקסטרה פ""ת- סגולה",/umbracoContent/Images/Branches/NetworkLogos/4.gif,269,רום הרניק,03-9128000,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,23:00,ה,9:00,24:00,ו,8:00,14:30,ש,18:45,22:00,פתח תקווה,4,שופרסל דיל אקסטרה,הרב מסעוד אשר20א,,,,,,,,,,,,,,,,,,,,,
32.677714,35.241813,דיל מגדל העמק- המדע,/umbracoContent/Images/Branches/NetworkLogos/2.png,281,אברהם זוהר,04-6440390,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,מגדל העמק,2,שופרסל דיל,77 שד' מדע,,,,,,,,,,,,,,,,,,,,,
31.892041,34.789416,"דיל אמט""ל רחובות",/umbracoContent/Images/Branches/NetworkLogos/2.png,276,ניסים פרץ,08-9487800,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,23:00,ה,9:00,24:00,ו,8:00,14:30,ש,18:45,22:00,רחובות,2,שופרסל דיל,46  רח משה יתום,,,,,,,,,,,,,,,,,,,,,
33.005955,35.09546,שלי נהריה- הגעתון,/umbracoContent/Images/Branches/NetworkLogos/1.png,326,סבטלנה חודק נפטיק,04-9927211,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,21:00,ו,7:00,14:30,,,,נהריה,1,שופרסל שלי,67 הרצל,,,,,,,,,,,,,,,,,,,,,
32.780022,34.985314,אקספרס חיפה- ראול ולנברג,/umbracoContent/Images/Branches/NetworkLogos/7.png,327,איציק פינטו,04-8289129,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,חיפה,7,שופרסל אקספרס,9 ראול וולנברג,,,,,,,,,,,,,,,,,,,,,
32.795722,35.009431,שלי חיפה- נתיב חן,/umbracoContent/Images/Branches/NetworkLogos/1.png,330,יבגני גרשבורג,04-8224147,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,20:00,ו,7:00,14:00,,,,חיפה,1,שופרסל שלי,"נתיב חן 1,נוה שא",,,,,,,,,,,,,,,,,,,,,
32.0974983,34.79875,"אקספרס ת""א- תוספתא",/umbracoContent/Images/Branches/NetworkLogos/7.png,331,חיים מזרחי,03-6043545,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,15 תוספתא,,,,,,,,,,,,,,,,,,,,,
32.7844231,34.996598,שלי חיפה- אורן,/umbracoContent/Images/Branches/NetworkLogos/1.png,333,דורון מזרחי,04-8343480/331,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,21:00,ו,7:00,14:30,,,,חיפה,1,שופרסל שלי,אורן 25 רוממה,,,,,,,,,,,,,,,,,,,,,
32.0802391,34.887189,"אקספרס פ""ת - שפירא",/umbracoContent/Images/Branches/NetworkLogos/7.png,334,עדי אייל,035526424,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,פתח תקווה,7,שופרסל אקספרס,"35 קק""ל",,,,,,,,,,,,,,,,,,,,,
32.1725996,34.9074294,"אקספרס כ""ס- בן גוריון",/umbracoContent/Images/Branches/NetworkLogos/7.png,335,בכור חי קייקוב,09-7658108,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,6:30,15:30,,,,כפר סבא,7,שופרסל אקספרס,35 בן גוריון,,,,,,,,,,,,,,,,,,,,,
32.784941,35.004265,שלי חיפה- רמות ספיר,/umbracoContent/Images/Branches/NetworkLogos/1.png,336,עדיאל טיקטינסקי,04-8238548/50,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,חיפה,1,שופרסל שלי,48 רח' גוט לוין,,,,,,,,,,,,,,,,,,,,,
32.1010528,34.7834992,אקספרס כוכב הצפון,/umbracoContent/Images/Branches/NetworkLogos/7.png,338,יורם בר,03-6998839,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,9 בוני העיר,,,,,,,,,,,,,,,,,,,,,
32.7880925,35.5355213,דיל טבריה- העמקים,/umbracoContent/Images/Branches/NetworkLogos/2.png,339,שגית משה ברנדזל,04-6791891,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:00,14:00,ש,18:45,22:00,טבריה,2,שופרסל דיל,1 העמקים,/umbracoContent/Images/Branches/DepartmentsLogos/4.png,גרין,,,,,,,,,,,,,,,,,,,
32.1145976,34.7912823,"אקספרס ת""א- זריצקי",/umbracoContent/Images/Branches/NetworkLogos/7.png,340,חזי מזרחי,03-7411112,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,4 זריצקי,,,,,,,,,,,,,,,,,,,,,
32.0785126,34.825305,"אקספרס רמת גן- הרוא""ה",/umbracoContent/Images/Branches/NetworkLogos/7.png,341,כפיר שי,03-6181333,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:00,15:30,ש,18:45,23:00,רמת גן,7,שופרסל אקספרס,"131 הרוא""ה",,,,,,,,,,,,,,,,,,,,,
32.622893,35.315573,דיל כרמיאל- קניון לב,/umbracoContent/Images/Branches/NetworkLogos/2.png,342,אליהו מזרחי,04-9583890,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,21:00,ה,8:00,21:00,ו,7:00,14:30,,,,כרמיאל,2,שופרסל דיל,100 מורד הגיא,,,,,,,,,,,,,,,,,,,,,
32.0936291,34.9724285,שלי ראש העין- ברקן,/umbracoContent/Images/Branches/NetworkLogos/1.png,343,רזיאל בקשייב,03-9011185,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,ראש העין,1,שופרסל שלי,1 ברקן,,,,,,,,,,,,,,,,,,,,,
33.0192556,35.2830142,דיל מעלות- דרך האלוף עוז,/umbracoContent/Images/Branches/NetworkLogos/2.png,344,סברי גנאמי,04-9572994,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,,,,מעלות,2,שופרסל דיל,קניון כוכב הצפון,/umbracoContent/Images/Branches/DepartmentsLogos/4.png,גרין,,,,,,,,,,,,,,,,,,,
32.056456,34.865459,גרין קרית אונו-ירמיהו,/umbracoContent/Images/Branches/NetworkLogos/8.png,346,פיני לאון,03-6354544,א,9:00,20:00,ב,9:00,20:00,ג,9:00,20:00,ד,9:00,20:00,ה,9:00,20:00,ו,9:00,14:15,,,,קריית אונו,8,גרין,25 ירמיהו,,,,,,,,,,,,,,,,,,,,,
31.810459,34.7850238,אקספרס גדרה- דרך הפרחים,/umbracoContent/Images/Branches/NetworkLogos/7.png,347,נועם פרישמן,08-6467866,א,6:30,21:30,ב,6:30,21:30,ג,6:30,21:30,ד,6:30,21:30,ה,6:30,21:30,ו,6:30,15:30,,,,גדרה,7,שופרסל אקספרס,38 דרך הפרחים,,,,,,,,,,,,,,,,,,,,,
32.0843103,35.0843103,"אקספרס פ""ת- קק""ל",/umbracoContent/Images/Branches/NetworkLogos/7.png,348,מורן בניסטי,03-5404681,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,ש,18:45,22:00,פתח תקווה,7,שופרסל אקספרס,"2 קק""ל",,,,,,,,,,,,,,,,,,,,,
